link,name,school,department,rating,difficulty,would_take_again
https://www.ratemyprofessors.com/professor/1866132,Becky Bruce,Southwestern Oklahoma State University,History,4.2,1.8,84%
https://www.ratemyprofessors.com/professor/1980419,Holley Brewer,Southwestern Oklahoma State University,English,5.0,2.2,100%
https://www.ratemyprofessors.com/professor/1844240,Robin Griffeath,Southwestern Oklahoma State University,Music,4.7,2,100%
https://www.ratemyprofessors.com/professor/2484017,Marc Dipaolo,Southwestern Oklahoma State University,English,5.0,3,100%
https://www.ratemyprofessors.com/professor/1928644,Brian Harris,Southwestern Oklahoma State University,Communication,4.9,2,100%
https://www.ratemyprofessors.com/professor/2083080,Brian Rickel,Southwestern Oklahoma State University,Computer Science,4.5,2,100%
https://www.ratemyprofessors.com/professor/2624717,Natasha Tinsley,Southwestern Oklahoma State University,English,1.5,4.5,34%
https://www.ratemyprofessors.com/professor/2524099,Wayne Anderson,Southwestern Oklahoma State University,Physical Education,5.0,1,100%
https://www.ratemyprofessors.com/professor/1574616,Sunu Kodumthara,Southwestern Oklahoma State University,History,4.5,2.9,100%
https://www.ratemyprofessors.com/professor/177835,Lisa Boggs,Southwestern Oklahoma State University,Biology,4.7,2,90%
https://www.ratemyprofessors.com/professor/2271274,Landry Brewer,Southwestern Oklahoma State University,History,4.0,3.8,88%
https://www.ratemyprofessors.com/professor/1483030,Lisa Castle,Southwestern Oklahoma State University,Biology,2.5,3.3,17%
https://www.ratemyprofessors.com/professor/2692567,Brett Chase,Southwestern Oklahoma State University,Technology,2.0,1,84%
https://www.ratemyprofessors.com/professor/324267,Melody Ashenfelter,Southwestern Oklahoma State University,Accounting,3.4,3.5,N/A
https://www.ratemyprofessors.com/professor/462510,Kevin Collins,Southwestern Oklahoma State University,English,3.3,3.9,50%
https://www.ratemyprofessors.com/professor/177846,Laura Endicott,Southwestern Oklahoma State University,History,4.6,2.4,100%
https://www.ratemyprofessors.com/professor/2608871,Melissa Bagzis,Southwestern Oklahoma State University,Business,3.0,1,100%
https://www.ratemyprofessors.com/professor/2693846,Sunil Giri,Southwestern Oklahoma State University,Mathematics,1.0,4.5,60%
https://www.ratemyprofessors.com/professor/2625710,Andrew Bigley,Southwestern Oklahoma State University,Chemistry,3.3,4,40%
https://www.ratemyprofessors.com/professor/2283450,Vijay Somalinga,Southwestern Oklahoma State University,Biology,2.1,4.6,25%
https://www.ratemyprofessors.com/professor/213118,Shelly Stockton,Southwestern Oklahoma State University,Pharmacy,4.4,2.5,N/A
https://www.ratemyprofessors.com/professor/2363429,Howard Kurtz,Southwestern Oklahoma State University,Sociology,2.0,3,60%
https://www.ratemyprofessors.com/professor/2275802,Muatasem Ubeidat,Southwestern Oklahoma State University,Biology,3.3,4.3,25%
https://www.ratemyprofessors.com/professor/188433,Stephen Burgess,Southwestern Oklahoma State University,Psychology,2.9,3.5,50%
https://www.ratemyprofessors.com/professor/1222118,Jared Edwards,Southwestern Oklahoma State University,Psychology,4.0,3,93%
https://www.ratemyprofessors.com/professor/2313082,Jessica Salmans,Southwestern Oklahoma State University,Theater,5.0,2.3,100%
